code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
2345,智邦,1074000,1104000,30000,4.88,4.95,0.07000000000000028,UP
3665,貿聯-KY,1161000,1161000,0,5.89,6.2,0.3100000000000005,WEIGHT_CHANGE
8996,高力,1630000,1630000,0,5.35,5.63,0.28000000000000025,WEIGHT_CHANGE
3017,奇鋐,1001000,1001000,0,8.05,8.3,0.25,WEIGHT_CHANGE
3443,創意,164000,164000,0,2.69,2.83,0.14000000000000012,WEIGHT_CHANGE
3008,大立光,293000,293000,0,4.45,4.55,0.09999999999999964,WEIGHT_CHANGE
1815,富喬,11420868,11420868,0,3.23,3.3,0.06999999999999984,WEIGHT_CHANGE
6223,旺矽,268000,268000,0,3.72,3.76,0.03999999999999959,WEIGHT_CHANGE
2360,致茂,76000,76000,0,0.4,0.42,0.019999999999999962,WEIGHT_CHANGE
2404,漢唐,155000,155000,0,0.4,0.42,0.019999999999999962,WEIGHT_CHANGE
3081,聯亞,63000,63000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
8150,南茂,1957000,1957000,0,0.43,0.44,0.010000000000000009,WEIGHT_CHANGE
2301,光寶科,659000,659000,0,0.46,0.45,-0.010000000000000009,WEIGHT_CHANGE
3653,健策,33000,33000,0,0.45,0.44,-0.010000000000000009,WEIGHT_CHANGE
6274,台燿,113000,113000,0,0.38,0.37,-0.010000000000000009,WEIGHT_CHANGE
2455,全新,1700000,1700000,0,2.29,2.28,-0.010000000000000231,WEIGHT_CHANGE
2383,台光電,465000,465000,0,5.51,5.49,-0.019999999999999574,WEIGHT_CHANGE
2357,華碩,196000,196000,0,0.47,0.45,-0.019999999999999962,WEIGHT_CHANGE
2376,技嘉,508000,508000,0,0.46,0.44,-0.020000000000000018,WEIGHT_CHANGE
3189,景碩,844013,844013,0,1.72,1.7,-0.020000000000000018,WEIGHT_CHANGE
8046,南電,968000,968000,0,2.6,2.57,-0.03000000000000025,WEIGHT_CHANGE
4958,臻鼎-KY,1000000,1000000,0,1.2,1.14,-0.06000000000000005,WEIGHT_CHANGE
8021,尖點,2682000,2682000,0,3.05,2.98,-0.06999999999999984,WEIGHT_CHANGE
6669,緯穎,429675,429675,0,2.32,2.22,-0.09999999999999964,WEIGHT_CHANGE
1303,南亞,5445000,5445000,0,3.24,3.13,-0.11000000000000032,WEIGHT_CHANGE
3231,緯創,7245000,7245000,0,3.41,3.26,-0.15000000000000036,WEIGHT_CHANGE
2059,川湖,205000,205000,0,6.36,6.19,-0.16999999999999993,WEIGHT_CHANGE
2330,台積電,1116000,1116000,0,6.83,6.63,-0.20000000000000018,WEIGHT_CHANGE
2454,聯發科,145000,145000,0,1.65,1.65,0.0,SAME
3026,禾伸堂,261000,261000,0,0.5,0.5,0.0,SAME
3711,日月光投控,250000,250000,0,0.39,0.39,0.0,SAME
5274,信驊,11000,11000,0,0.51,0.51,0.0,SAME
5289,宜鼎,99952,99952,0,0.32,0.32,0.0,SAME
5347,世界,629000,629000,0,0.26,0.26,0.0,SAME
6139,亞翔,250000,250000,0,0.44,0.44,0.0,SAME
6515,穎崴,51000,51000,0,0.79,0.79,0.0,SAME
6584,南俊國際,2231000,2231000,0,3.1,3.1,0.0,SAME
3037,欣興,2482000,2482000,0,5.89,5.88,-0.009999999999999787,SAME
6187,萬潤,134000,134000,0,0.41,0.4,-0.009999999999999953,SAME
6213,聯茂,373000,373000,0,0.47,0.46,-0.009999999999999953,SAME
